employee_id,designation,coe_dep,competency_sheet,competency_question,response,score,competency_source
EMP995,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP927,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP483,Leadership,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP536,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP720,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP590,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP680,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP604,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1029,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP882,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP549,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP444,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP805,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP526,IT Infrastructure Enabler,IT Support,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP787,Principal,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP405,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP999,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP911,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP597,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP638,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP219,Senior Associate Consultant,Consulting,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP789,IT Support Engineer,IT Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP768,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP493,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP222,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP542,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP858,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP281,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP747,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP832,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP382,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP850,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP783,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP197,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP265,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP579,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP304,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP964,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP495,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP815,Leadership,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP479,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP402,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP84,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP642,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1018,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP695,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP990,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP814,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP297,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP192,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP467,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP697,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP730,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP777,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP659,Senior TA Coordinator,HR,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP936,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP699,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP346,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP562,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP137,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP886,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP758,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP44,Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP85,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP53,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP157,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP60,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP778,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP913,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP713,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP700,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP527,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP314,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP354,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP187,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP809,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP97,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP773,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP432,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP280,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP719,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP416,People and Internal Communications Associate,Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP52,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP441,Leadership,Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP922,Resourcing Manager,HR,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP94,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP613,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP829,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP108,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP535,Technology Solutions Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP434,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP1012,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP693,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP347,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP172,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP65,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP757,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP461,Senior HR Leader Consultant,,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP75,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP312,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP517,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP963,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP71,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP158,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP431,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP793,Finance Officer,Finance,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP436,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP188,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP691,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP543,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP232,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP888,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP586,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP760,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP209,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP261,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP413,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP883,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP881,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP363,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP679,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP12,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP481,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP819,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP951,Office Manager,Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP110,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP34,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP450,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP712,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP766,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP765,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP501,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP625,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP958,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1011,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP971,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP37,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP448,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP98,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP696,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1039,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP353,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP392,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP142,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP308,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP139,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP849,Principal,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP361,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1041,,IT Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP788,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP640,Leadership,,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP962,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP477,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP592,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP969,,Finance,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP247,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP688,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP183,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP355,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP419,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP667,Principal Technology Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP291,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP326,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP552,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP253,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP233,Technology Solutions Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP415,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP988,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP41,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP474,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP762,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP868,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP890,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP967,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP515,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP319,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP107,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP27,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP949,Finance Assistant,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP520,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP272,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP484,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP1005,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP49,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP558,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP743,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP61,Leadership,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP560,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP335,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP689,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP742,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP574,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP115,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP796,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP791,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP122,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP205,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
